0,1.0,0.2711736617240512,0.125,0.0,0.0047265625
1,0.0,0.4722292033174164,0.125,0.0,0.1392578125
2,1.0,0.32143754712239253,0.0,0.0,0.00515625
3,0.0,0.4345312892686604,0.125,0.0,0.1037109375
4,1.0,0.4345312892686604,0.0,0.0,0.005234375
5,1.0,0.36793164111585824,0.0,0.0,0.0055078125
6,0.0,0.6732847449107816,0.0,0.0,0.1013671875
7,1.0,0.01985423473234481,0.375,0.16666666666666666,0.0137109375
8,1.0,0.33400351847197784,0.0,0.3333333333333333,0.00724609375
9,0.5,0.17064589092736868,0.125,0.0,0.029296875
10,1.0,0.04498617743151546,0.125,0.16666666666666666,0.01087890625
11,0.0,0.723548630309123,0.0,0.0,0.051953125
12,1.0,0.24604171902488062,0.0,0.0,0.005234375
13,1.0,0.4847951746670017,0.125,0.8333333333333333,0.0203125
14,1.0,0.17064589092736868,0.0,0.0,0.0051171875
15,0.5,0.685850716260367,0.0,0.0,0.015625
16,1.0,0.01985423473234481,0.5,0.16666666666666666,0.01896484375
17,0.5,0.36793164111585824,0.0,0.0,0.0126953125
18,1.0,0.38426740387031916,0.125,0.0,0.01171875
19,1.0,0.36793164111585824,0.0,0.0,0.00470703125
20,0.5,0.4345312892686604,0.0,0.0,0.025390625
21,0.5,0.4219653179190751,0.0,0.0,0.0126953125
22,1.0,0.18321186227695402,0.0,0.0,0.005234375
23,0.0,0.34656948982156316,0.0,0.0,0.0693359375
24,1.0,0.09525006282985675,0.375,0.16666666666666666,0.0137109375
25,1.0,0.4722292033174164,0.125,0.8333333333333333,0.0205078125
26,1.0,0.36793164111585824,0.0,0.0,0.00470703125
27,0.0,0.2334757476752953,0.375,0.3333333333333333,0.513671875
28,1.0,0.36793164111585824,0.0,0.0,0.00513671875
29,1.0,0.36793164111585824,0.0,0.0,0.00513671875
30,0.0,0.49736114601658704,0.0,0.0,0.0541015625
31,0.0,0.36793164111585824,0.125,0.0,0.287109375
32,1.0,0.36793164111585824,0.0,0.0,0.0050390625
33,0.5,0.8240764011058055,0.0,0.0,0.01025390625
34,0.0,0.34656948982156316,0.125,0.0,0.160546875
35,0.0,0.5224930887157577,0.125,0.0,0.1015625
36,1.0,0.36793164111585824,0.0,0.0,0.00470703125
37,1.0,0.2586076903744659,0.0,0.0,0.005234375
38,1.0,0.22090977632571,0.25,0.0,0.01171875
39,1.0,0.17064589092736868,0.125,0.0,0.00732421875
40,1.0,0.49736114601658704,0.125,0.0,0.006171875
41,0.5,0.33400351847197784,0.125,0.0,0.0205078125
42,1.0,0.36793164111585824,0.0,0.0,0.00513671875
43,0.5,0.032420206081930136,0.125,0.3333333333333333,0.040625
44,1.0,0.2334757476752953,0.0,0.0,0.00513671875
45,1.0,0.36793164111585824,0.0,0.0,0.005234375
46,1.0,0.36793164111585824,0.125,0.0,0.01009765625
47,1.0,0.36793164111585824,0.0,0.0,0.0050390625
48,1.0,0.36793164111585824,0.25,0.0,0.01412109375
49,1.0,0.22090977632571,0.125,0.0,0.01158203125
50,1.0,0.08268409148027142,0.5,0.16666666666666666,0.02578125
51,1.0,0.2586076903744659,0.0,0.0,0.005078125
52,0.0,0.610454888162855,0.125,0.0,0.1498046875
53,0.5,0.35913546117114853,0.125,0.0,0.025390625
54,0.0,0.8115104297562202,0.0,0.16666666666666666,0.12109375
55,0.0,0.36793164111585824,0.0,0.0,0.0693359375
56,0.5,0.2586076903744659,0.0,0.0,0.01025390625
